CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;TAB_IV_A_VL_PL;TAB_IV_B_VL_PL_MEDIO
53.205.572/0001-73;REAG LEGAL CLAIMS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-11-30;62749126.16;54797949.47
53.206.400/0001-14;CENTAURI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;458066061.76;430584630.01
53.206.493/0001-87;BULLA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;80549594.16;80131499.62
53.210.273/0001-27;MARIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;461002.75;469481.80
53.211.671/0001-68;FIDC GUARDIAN INSS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;628014339.29;663360614.06
53.211.951/0001-76;NEODÍMIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;386924165.65;368015148.55
53.212.022/0001-81;BALDER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;458067602.10;430586077.93
53.214.328/0001-77;ANFEH-SIRIUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;780244.33;819263.99
53.214.754/0001-00;ANFEH-SIRIUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;783363.08;817442.91
53.215.017/0001-22;MULTITÉCNICA FIAGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;108506925.22;107617553.06
53.215.146/0001-10;DHAMA AGNI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;33414418.21;39255877.27
53.216.449/0001-58;RIO VERMELHO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-11-30;801636753.12;795419135.74
53.217.556/0001-09;XP R1 FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS JUDICIAIS DE RESPONSABILIDADE LIMITADA;2024-11-30;94066009.76;95407268.57
53.245.260/0001-93;CP II FUNDO DE INVESTIMENTO DE DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;353236728.41;310003889.38
53.247.140/0001-25;OTTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;7800243.22;25440532.92
53.250.913/0001-22;TABARE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS DE RESPONSABILIDADE ILIMITADA;2024-11-30;22726432.98;18903289.41
53.257.790/0001-51;FARM M III FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;27802486.45;27506617.38
53.262.924/0001-22;VERZEKERING FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;325813645.30;309891783.49
53.267.515/0001-19;XP PRECATÓRIOS FIC DE FIDC JUDICIAIS DE RESPONSABILIDADE LIMITADA;2024-11-30;174911786.01;170678025.85
53.270.792/0001-80;FUNDO DE INVESTIMENTO DIREITOS CREDITÓRIOS POUPACRED RESPONSABILIDADE ILIMITADA;2024-11-30;108695996.02;91952786.49
53.270.983/0001-42;ANGÁ FGTS +AG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;112963556.31;115749689.15
53.271.925/0001-33;USHUAIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;7212632.79;7143328.79
53.272.346/0001-05;BURJ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;53145641.25;53221995.45
53.272.409/0001-23;EL CALAFATE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;32870122.07;32565450.74
53.272.875/0001-09;EL CHALTÉN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;10186046.98;10137604.53
53.273.245/0001-59;RECARGAPAY MILENIO VD II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS;2024-11-30;70638521.74;70304833.91
53.273.475/0001-18;ANNA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-11-30;8435010566.15;8322861519.28
53.273.825/0001-46;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AGRO OPEA COCARI DE RESPONSABILIDADE LIMITADA;2024-11-30;171294355.79;154645793.04
53.275.907/0001-20;SFS INVESTMENTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;4721961.59;4343204.77
53.276.025/0001-89;KYM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-11-30;18030898.82;17728768.89
53.279.486/0001-05;KSK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  NÃO-PADRONIZADOS RESPONSABILIDADE LIMITADA;2024-11-30;56459652.65;56459652.65
53.279.903/0001-10;CUMARI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;6269056.79;6189014.74
53.280.106/0001-52;JURERÊ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;6147837.16;6068803.15
53.281.608/0001-06;G5 CHIMERA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2024-11-30;6493773.84;6420783.85
53.286.391/0001-19;CONSIGNADOS VIII FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;1829842.90;1829842.90
53.286.499/0001-01;ITAÚ CRÉDITO PRIVADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;4902449811.02;4857026854.43
53.287.227/0001-26;INVICT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;324213353.61;318970967.60
53.291.546/0001-05;ALUMIE FIAGRO DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;111176262.00;111184587.72
53.292.327/0001-40;PENHA FUNDO  DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;25536865.03;25432565.12
53.292.874/0001-26;SKADI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;22801035.38;22634155.57
53.293.984/0001-02;SERENA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;709631818.14;704701306.20
53.294.398/0001-82;URUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;1473670.88;1492392.83
53.300.525/0001-09;IBCB-AF01 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;175883123.12;151373393.17
53.304.046/0001-60;TAURUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;87542919.58;86780035.21
53.304.254/0001-60;ONTR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;415615393.88;415615393.88
53.312.645/0001-26;ARC AUXILIAR  - FIAGRO FIDC  - RESPONSABILIDADE LIMITADA;2024-11-30;143028217.37;143202669.33
53.313.856/0001-83;RAIKKONEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;832844725.14;792138578.02
53.314.518/0001-66;ÁGATA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;7068141.28;7080538.29
53.314.618/0001-92;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ALUMIE;2024-11-30;70353635.94;76138362.35
53.314.685/0001-07;BACCO CLAIMS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-11-30;9821942.49;9841458.11
53.314.997/0001-10;RAVENA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;362341352.68;359910953.35
53.315.640/0001-57;FLORENÇA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;71180423.99;70533962.68
53.319.087/0001-20;CPM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;14151917.83;12280316.22
53.321.594/0001-07;AFL INVEST II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESP LIMITADA;2024-11-30;28816442.93;28360122.36
53.323.357/0001-77;EMBRAPREC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIO NÃO PADRONIZADO;2024-11-30;21136510.07;19631063.96
53.323.703/0001-17;REAL MINAS 2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;333298120.79;0.00
53.323.818/0001-01;JAFFA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-11-30;1135794.16;1084472.89
53.323.851/0001-31;KOMBI AZUL II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-11-30;1112358.23;1072554.07
53.327.560/0001-11;LEVANTE - MICROCRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;5131412.26;5130720.63
53.328.690/0001-79;LATACHE 1962 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;23487900.60;22782449.20
53.337.453/0001-74;CM ESTADUAL II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;96842319.07;94878011.13
53.337.522/0001-40;CM FEDERAL II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;89239601.72;88003126.88
53.358.983/0001-07;TRAPP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS INDUSTRIAIS DE RESPONSABILIDADE ILIMITADA;2024-11-30;21058912.98;16955168.33
53.374.563/0001-06;PRIMO CAPITAL II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2024-11-30;23770728.52;20211486.42
53.390.769/0001-20;CONFIANÇA CONDOMÍNIO GARANTIDO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;15530303.57;15707139.72
53.405.469/0001-77;XP PJUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;183945987.09;179286011.68
53.405.628/0001-33;XP ADDEBITARE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;68884704.60;66948485.68
53.415.069/0001-42;VIRAGE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;355044648.36;337693940.18
53.429.996/0001-11;SC FUNDO DE INVESTIMENTO DIREITOS CREDITÓRIOS  RESPONSABILIDADE ILIMITADA;2024-11-30;122051424.96;120175873.58
53.451.757/0001-68;CASHEW II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;93415173.88;91279321.14
53.463.970/0001-90;ADVANCED FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;17779817.62;16682249.03
53.465.254/0001-41;CORAM DEO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;51539664.22;50975842.09
53.465.628/0001-29;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS LESTE FICTOR CONSIGNADO - RESPONSABILIDADE LIMITADA;2024-11-30;55461885.95;55005537.10
53.471.524/0001-27;SURRIENTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-11-30;341.29;171.15
53.499.439/0001-77;KUYPER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL - RESPONSABILIDADE LIMITADA;2024-11-30;5091484.63;5074804.75
53.523.699/0001-30;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  SIGA ENERGIA PORTFÓLIO DE RESPONSABILIDADE  LIMITADA;2024-11-30;47309584.93;48102640.14
53.553.002/0001-74;JIVE DISTRESSED & SPECIAL SITS IV (QUALIFICADO) FIDC - RESPONSABILIDADE LIMITADA;2024-11-30;190786273.51;213886431.14
53.560.257/0001-64;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCIAMENTO DE VEÍCULOS PESADOS - RESPONSABILIDADE L;2024-11-30;12626430.03;10585331.24
53.560.992/0001-78;NOOA FIAGRO - DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;41235010.77;40599357.50
53.577.135/0001-80;ANGÁ FGTS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;392265887.28;402040514.68
53.601.640/0001-13;ECO MULTI HY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2024-11-30;116509482.23;87909126.89
53.622.208/0001-09;IC PRECATÓRIOS ESTADUAIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - DE RESP LTDA;2024-11-30;29869400.12;0.00
53.624.183/0001-82;PAGEDU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;31563912.56;0.00
53.635.506/0001-33;CROW TECH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-11-30;13646657.31;13691329.00
53.640.662/0001-92;FLORESTA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;12327793.29;11896140.30
53.643.695/0001-96;CUIVRÉ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;32324767.41;28815986.71
53.645.380/0001-88;PODIUM II FI EM DIREITOS CREDITÓRIOS FORNECEDORES PETROBRÁS - RESPONSABILIDADE LIMITADA;2024-11-30;62198762.41;61568974.37
53.661.754/0001-59;CRÉDITO CONSIGNADO PREFIXADO FI EM DIREITOS CREDITÓRIOS FINANCEIROS DE RESPONSABILIDADE LIMITADA;2024-11-30;432082000.05;462605569.49
53.662.209/0001-87;PNEUCASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CLASSE ÚNICA FECHADA - RESP LTDA;2024-11-30;102985196.41;0.00
53.676.261/0001-92;RESTART FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2024-11-30;19358924.59;18985100.03
53.676.796/0001-63;CORRESPONDENTE BANQUEIRO CONSIGNADOS INSS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LTDA;2024-11-30;454408608.86;0.00
53.720.187/0001-64;JF DIREITOS CREDITÓRIOS SELECIONADOS FIDC - RESPONSABILIDADE LIMITADA;2024-11-30;298608021.49;294326524.71
53.743.401/0001-06;FORSETI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;482577.26;158540.13
53.744.997/0001-50;ALGARVE LEGAL CLAIMS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;250619040.97;251917334.21
53.751.022/0001-50;TRC 01 CHIMERA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FIDC NP;2024-11-30;11054766.25;10578368.81
53.765.941/0001-82;COHAB MINAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IMOBILIÁRIOS DE RESPONSABILIDADE LIMITADA;2024-11-30;17530105.50;19462210.65
53.779.703/0001-26;XP CREDIT OPPORTUNITIES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2024-11-30;307238621.73;290424591.03
53.783.414/0001-09;PRIME AGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2024-11-30;22715297.54;22365943.51
53.807.437/0001-06;FPMFP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;2126860.88;1971781.85
53.808.123/0001-10;PRECATÓRIOS SELECIONADOS 1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;2310642.69;2316730.59
53.822.280/0001-80;AKYA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  MULTISSETORIAL RESPONSABILIDADE LIMITADA;2024-11-30;7869497.48;7592836.83
53.823.009/0001-69;POLO SPECIAL SITUATIONS VII FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADO - RESPON;2024-11-30;39391665.51;38924699.72
53.841.740/0001-17;FUNDO DE INVESTIMENTO  EM DIREITOS CREDITÓRIOS CRÉDITO CONSIGNADO PRIVADO PAKETÁ DE  RESPONSABILID;2024-11-30;32298017.23;28327945.24
53.848.060/0001-25;QUORRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;290184557.00;276004287.62
53.848.229/0001-47;FASHION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS RESP ILIMITADA;2024-11-30;8460099.25;8473863.29
53.864.681/0001-00;PCS II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;350147858.22;344966439.47
53.864.827/0001-00;VULTURE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2024-11-30;12255086.22;10667214.30
53.864.983/0001-70;WESSEL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS RESP ILIMITADA;2024-11-30;63381032.75;62559839.43
53.865.644/0001-09;INTEGRAL ESTRUTURADO CIC DE CLASSES DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS LP RESP LIMITADA;2024-11-30;5566213.04;5841032.14
53.867.074/0001-96;SOLIS MCMS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS;2024-11-30;134496487.60;125906935.91
53.872.780/0001-26;PENÍNSULA AZUL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;92521339.75;92162875.37
53.877.402/0001-35;SÓLIDO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;71538715.29;66481213.69
53.879.825/0001-94;PRIME EXCLUSIVO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CLASSE ÚNICA ABERTA;2024-11-30;27683294.96;27683294.96
53.880.657/0001-57;G5 F GJS FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;125654603.63;123602420.31
53.908.929/0001-80;CHIMERA ALTERNATIVE ASSETS V FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;51154214.21;46008817.79
53.908.944/0001-28;CHIMERA ALTERNATIVE ASSETS VI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;44342655.28;38693014.84
53.926.245/0001-00;FRAM CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSIGNADO I;2024-11-30;2898289.47;1931672.92
53.936.215/0001-85;FDR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;28240266.71;27952919.29
53.937.754/0001-39;VALOR MAX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO NPL-RESPONSABILIDADE LIMITADA;2024-11-30;482950.99;600259.48
53.942.302/0001-45;M5 FALCON FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;74806634.05;71247662.67
53.942.359/0001-44;MENESTYS IV FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;129008635.66;124782312.06
53.959.749/0001-27;GM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2024-11-30;47626036.46;44589824.47
53.960.578/0001-56;PÉROLA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2024-11-30;741411410.24;729928044.95
53.961.195/0001-00;PSS ESPECTRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;286594283.99;263581292.96
53.962.432/0001-40;BASÃ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2024-11-30;47373899.90;43948175.80
53.962.745/0001-06;GLOBAL FUTURA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2024-11-30;7720293.01;7608405.35
53.969.337/0001-78;DIAMANTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CLASSE ÚNICA FECHADA;2024-11-30;5602857.21;5624250.47
53.979.245/0001-79;GS3 I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;9849087.09;10082611.69
53.991.455/0001-82;SHETLAND FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;31539049.25;29591185.22
53.996.774/0001-80;FICRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;42236815.67;38944021.61
54.003.830/0001-00;TRIUNPH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-11-30;11275635.24;11276187.90
54.008.688/0001-85;MARAJÓ FIDC - SEGMENTO FINANCEIRO E COMERCIAL - RESPONSABILIDADE LIMITADA;2024-11-30;30393702.29;30012600.95
54.012.401/0001-90;MB JIVE INCOME FUND FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;13412805.43;13675881.62
54.019.802/0001-72;LOTTE WORD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;87203367.37;81530856.80
54.020.246/0001-54;ROYAL CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;49643732.75;57462428.07
54.023.881/0001-95;PRECATÓRIOS ESTADUAIS E MUNICIPAIS PULVERIZADOS I FI DIREITOS CREDITÓRIOS-RESPONSABILIDADE LIMITADA;2024-11-30;11900718.18;11151151.62
54.028.640/0001-39;SUPER BOX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;43273365.69;42605165.45
54.029.281/0001-34;JEFER BANKING FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  NÃO-PADRONIZADOS RESP LIMITADA;2024-11-30;183956627.25;179095455.08
54.029.912/0001-15;TABOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  NÃO-PADRONIZADOS RESPONSABILIDADE LIMITADA;2024-11-30;507765949.61;497531597.21
54.048.775/0001-66;LOGIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;35585574.23;35658669.92
54.049.164/0001-32;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TAG SSI;2024-11-30;22417307.77;18690503.10
54.065.359/0001-76;GUARDIAN MULTI CONSIGNADO VII FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA;2024-11-30;534407660.89;519931016.33
54.072.485/0001-58;GRUPO JC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;4941541.94;4936414.53
54.083.491/0001-00;FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS GCB CRÉDITO MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;2024-11-30;19977117.04;19542242.07
54.083.697/0001-30;PERNAMBUCANAS FIDC DE RESPONSABILIDADE LIMITADA;2024-11-30;227202567.64;163676095.56
54.091.598/0001-09;JUGIS II PRÉ-PRECATÓRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;77139071.44;58631680.16
54.095.003/0001-85;TPC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;993866.76;496933.38
54.105.228/0001-75;ERGA OMNES II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO;2024-11-30;45382707.83;39936769.32
54.111.764/0001-83;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  MULTICRED CONSIGNADO;2024-11-30;20984220.07;17920771.58
54.113.552/0001-35;FIAGRO SINAI MAXI FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS AGROINDUSTRIAIS;2024-11-30;22530263.46;22206631.62
54.114.034/0001-36;BRAVANO FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;219016982.91;212684806.64
54.125.701/0001-86;ALVORADA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;6166830.63;5743147.53
54.130.279/0001-57;DAMASCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2024-11-30;586376182.78;454835240.37
54.134.587/0001-50;KATETO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;53906451.60;42269286.21
54.148.306/0001-19;OPEN 365 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  FINANCEIRO - RESPONSABILIDADE LIMITADA;2024-11-30;1388817.23;754863.80
54.153.227/0001-04;FLYNN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;350565391.27;333433634.53
54.153.956/0001-52;LC II FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;13776052.98;12353078.41
54.154.572/0001-54;ESTALEIRO FI EM COTAS DE FUNDOS DE INVEST EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;29848686.32;29571585.38
54.178.902/0001-41;TANGERINA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;156415365.99;140463325.68
54.197.558/0001-38;SINAI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;447754562.09;448299886.11
54.201.573/0001-02;TERRAMAGNA FI EM COTAS DE FI FIAGRO - DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2024-11-30;210156736.87;208011488.02
54.214.825/0001-38;KOB 1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;676695.65;645274.98
54.218.673/0001-41;CLOUDWALK BIG PICTURE I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO;2024-11-30;903503668.68;903497893.98
